year,city,product_type,farmer_number,total_area,amount
2014,MUS,BUGDAY,,,57636
2014,MUS,BURCAK,,,4925
2014,SAMSUN,CEVIZ,,,26
2014,MUS,CAYIR,,,464
2014,MUS,DOMATES,,,99
2014,MUS,ELMA,,,24
2014,MUS,ERIK,,,0
2014,MUS,FASULYE,,,21
2014,MUS,FASULYE(KURU),,,11
2014,MUS,FIG,,,1330
2014,MUS,KARPUZ,,,38
2014,MUS,KIRAZ,,,3
2014,MUS,KORUNGA,,,3518
2014,MUS,MERCIMEK,,,1558
2014,MUS,MISIR,,,853
2014,MUS,MISIR(SILAJ),,,617
2014,SAMSUN,MISIR(SILAJ),,,607
2014,MUS,NOHUT,,,354
2014,MUS,PANCAR,,,29
2014,TOKAT,MISIR(SILAJ),,,17
2014,MUS,SEKER PANCARI,,,171
2014,MUS,UZUM,,,167
2014,MUS,VISNE,,,1
2014,MUS,YONCA,,,15779
2014,NEVSEHIR,AHUDUDU,,,0
2014,NEVSEHIR,ARMUT,,,2
2014,NEVSEHIR,AYVA,,,1
2014,NEVSEHIR,BADEM,,,27
2014,NEVSEHIR,BAMYA,,,0
2014,NEVSEHIR,BEZELYE,,,4
2014,NEVSEHIR,BIBER,,,2
2014,NEVSEHIR,BOGURTLEN,,,0
2014,NEVSEHIR,BORULCE,,,13
2014,NEVSEHIR,BROKOLI,,,5
2014,SIVAS,CEVIZ,,,0
2014,NEVSEHIR,CILEK,,,9
2014,TUNCELI,MISIR(SILAJ),,,37
2014,NEVSEHIR,DOMATES,,,11
2014,NEVSEHIR,ELMA,,,25
2014,NEVSEHIR,ERIK,,,1
2014,NEVSEHIR,FASULYE,,,1
2014,NEVSEHIR,GIREBOLU,,,0
2014,NEVSEHIR,HAVUC,,,8
2014,NEVSEHIR,HIYAR,,,1
2014,NEVSEHIR,IHLAMUR,,,0
2014,NEVSEHIR,IGDE,,,1
2014,NEVSEHIR,KABAK,,,31
2014,NEVSEHIR,KANTARON,,,0
2014,VAN,MISIR(SILAJ),,,723
2014,NEVSEHIR,KAYISI,,,1
2014,NEVSEHIR,KEKIK,,,0
2014,NEVSEHIR,KIRAZ,,,0
2014,NEVSEHIR,KUSBURNU,,,0
2014,NEVSEHIR,LAHANA,,,2
2014,NEVSEHIR,LAHANA(BRUKSEL),,,1
2014,NEVSEHIR,LAHANA(KARA),,,2
2014,NEVSEHIR,MISIR,,,4
2014,NEVSEHIR,NEKTARIN,,,0
2014,NEVSEHIR,NOHUT,,,2
2014,NEVSEHIR,PATATES,,,6
2014,NEVSEHIR,PATLICAN,,,2
2014,NEVSEHIR,SOGAN,,,1
2014,NEVSEHIR,SEFTALI,,,0
2014,NEVSEHIR,UZUM,,,5
2014,NEVSEHIR,VISNE,,,0
2014,NEVSEHIR,YER ELMASI,,,1
2014,NEVSEHIR,YER KIRAZI,,,1
2014,NEVSEHIR,YONCA,,,0
2014,NIGDE,ALIC(DOGADAN TOPLAMA),,,10
2014,NIGDE,ARMUT,,,697
2014,NIGDE,AYVA,,,44
2014,NIGDE,DOMATES,,,742
2014,NIGDE,ELMA,,,17076
2014,NIGDE,ELMA(DOGADAN TOPLAMA),,,2
2014,NIGDE,ELMA(FIDAN),,,0
2014,NIGDE,FASULYE,,,1
2014,NIGDE,GIREBOLU,,,4
2014,NIGDE,HIYAR,,,2
2014,NIGDE,KAYISI,,,0
2014,NIGDE,KEKIK,,,1
2014,NIGDE,KIRAZ,,,75
2015,ADANA,MISIR(SILAJ),,,9
2014,NIGDE,NANE,,,1
2014,NIGDE,NOHUT,,,1
2014,NIGDE,SEFTALI,,,201
2014,NIGDE,UZUM,,,441
2014,NIGDE,VISNE,,,548
2014,ORDU,FASULYE,,,0
2014,ORDU,FINDIK,,,2110
2014,ORDU,LAHANA,,,1
2014,ORDU,MISIR,,,1
2015,AFYONKARAHISAR,MISIR(SILAJ),,,802
2015,AGRI,MISIR(SILAJ),,,2381
2014,OSMANIYE,KEKIK(DOGADAN TOPLAMA),,,10
2014,RIZE,CAY,,,2145
2014,RIZE,FINDIK,,,457
2014,RIZE,KIVI,,,17
2014,SAKARYA,ARMUT,,,0
2014,SAKARYA,AYVA,,,0
2014,SAKARYA,BADEM,,,0
2014,SAKARYA,BAKLA,,,2
2015,AYDIN,MISIR(SILAJ),,,0
2014,SAKARYA,BAMYA,,,0
2015,BALIKESIR,MISIR(SILAJ),,,15
2014,SAKARYA,BEZELYE,,,1
2014,SAKARYA,BIBER,,,2
2014,SAKARYA,BORULCE,,,1
2014,SAKARYA,BROKOLI,,,1
2014,SAKARYA,BUGDAY,,,4
2014,SAKARYA,CENNET ELMASI,,,0
2014,TOKAT,CEVIZ,,,1
2015,BAYBURT,MISIR(SILAJ),,,12
2014,SAKARYA,DOMATES,,,10
2014,SAKARYA,DUT,,,0
2014,SAKARYA,ELMA,,,3
2014,SAKARYA,ENGINAR,,,0
2014,SAKARYA,ERIK,,,0
2014,SAKARYA,FASULYE,,,3
2014,SAKARYA,FESLEGEN,,,0
2014,SAKARYA,FINDIK,,,406
2014,SAKARYA,HARDAL OTU,,,0
2014,SAKARYA,HAVUC,,,1
2014,SAKARYA,HIYAR,,,2
2014,SAKARYA,HUNNAP,,,0
2014,SAKARYA,IHLAMUR,,,0
2014,SAKARYA,ISPANAK,,,1
2014,SAKARYA,IGDE,,,0
2014,SAKARYA,INCIR,,,0
2014,SAKARYA,KABAK,,,2
2014,SAKARYA,KARPUZ,,,0
2014,SAKARYA,KAYISI,,,0
2014,SAKARYA,KEREVIZ,,,1
2014,SAKARYA,KIZILCIK,,,0
2014,SAKARYA,KIRAZ,,,0
2014,SAKARYA,KISNIS,,,0
2014,SAKARYA,KIVI,,,18
2014,SAKARYA,LAHANA,,,1
2014,SAKARYA,LAHANA(BRUKSEL),,,1
2014,SAKARYA,LAHANA(KARA),,,1
2014,SAKARYA,MARUL,,,2
2015,BOLU,MISIR(SILAJ),,,7
2014,SAKARYA,MISIR,,,7
2014,SAKARYA,MUSMULA,,,0
2015,BURDUR,MISIR(SILAJ),,,90
2014,SAKARYA,NANE,,,0
2014,SAKARYA,NAR,,,0
2014,SAKARYA,NOHUT,,,0
2014,SAKARYA,PATATES,,,8
2014,SAKARYA,PATLICAN,,,2
2014,SAKARYA,PAZI,,,1
2014,SAKARYA,PIRASA,,,2
2014,SAKARYA,REZENE,,,0
2015,CANAKKALE,MISIR(SILAJ),,,2894
2015,ERZINCAN,MISIR(SILAJ),,,123
2014,SAKARYA,SOGAN,,,2
2014,SAKARYA,SEFTALI,,,0
2014,SAKARYA,SEKER KAMISI,,,0
2014,SAKARYA,TERE,,,0
2014,SAKARYA,TURP,,,0
2014,SAKARYA,UZUM,,,0
2014,SAKARYA,VISNE,,,0
2014,SAKARYA,YER ELMASI,,,0
2014,SAKARYA,YONCA,,,45
2014,SAMSUN,AHUDUDU,,,0
2014,SAMSUN,ARMUT,,,5
2014,SAMSUN,AYVA,,,5
2014,SAMSUN,BAMYA,,,1
2014,SAMSUN,BIBER,,,3
2014,SAMSUN,BOGURTLEN,,,1
2014,SAMSUN,BROKOLI,,,2
2014,SAMSUN,BUGDAY,,,22
2014,SAMSUN,BURCAK,,,9
2014,SAMSUN,CENNET ELMASI,,,1
2014,TUNCELI,CEVIZ,,,0
2014,SAMSUN,CAYIR,,,32
2014,SAMSUN,CELTIK,,,56
2014,SAMSUN,CILEK,,,6
2015,ERZURUM,MISIR(SILAJ),,,4301
2014,SAMSUN,DOMATES,,,8
2014,SAMSUN,DUT,,,0
2014,SAMSUN,ELMA,,,36
2014,SAMSUN,ENGINAR,,,0
2014,SAMSUN,ERIK,,,1
2014,SAMSUN,FASULYE,,,113
2014,SAMSUN,FASULYE(KURU),,,1
2014,SAMSUN,FINDIK,,,1961
2014,SAMSUN,FIG,,,1427
2014,SAMSUN,HIYAR,,,3
2014,SAMSUN,INCIR,,,4
2014,SAMSUN,KABAK,,,0
2014,SAMSUN,KANOLA,,,135
2015,GUMUSHANE,MISIR(SILAJ),,,2871
2014,SAMSUN,KARPUZ,,,50
2014,SAMSUN,KAVAK,,,0
2014,SAMSUN,KAVUN,,,1
2014,SAMSUN,KEKIK,,,0
2014,SAMSUN,KESTANE,,,0
2014,SAMSUN,KIZILCIK,,,0
2014,SAMSUN,KIRAZ,,,4
2014,SAMSUN,KIVI,,,10
2014,SAMSUN,KORUNGA,,,41
2014,SAMSUN,KUDRET NARI,,,0
2014,SAMSUN,KUSBURNU,,,1
2014,SAMSUN,LAHANA,,,0
2014,SAMSUN,MANTAR,,,9
2014,SAMSUN,MARUL,,,0
2015,IZMIR,MISIR(SILAJ),,,130
2014,SAMSUN,MISIR,,,349
2015,KARAMAN,MISIR(SILAJ),,,97
2014,SAMSUN,MUSMULA,,,0
2015,KARS,MISIR(SILAJ),,,473
2014,SAMSUN,NANE,,,20
2014,SAMSUN,PATATES,,,5
2014,SAMSUN,PATLICAN,,,6
2014,SAMSUN,PEPINO,,,1
2014,SAMSUN,PIRASA,,,0
2014,SAMSUN,RADIKA,,,0
2014,SAMSUN,ROKA,,,0
2015,KASTAMONU,MISIR(SILAJ),,,106
2015,KILIS,MISIR(SILAJ),,,9
2014,SAMSUN,SOGAN,,,0
2014,SAMSUN,SOYA,,,641
2014,SAMSUN,TERE,,,0
2014,SAMSUN,TURP,,,0
2014,SAMSUN,TUTUN,,,1
2014,SAMSUN,UZUM,,,1
2014,SAMSUN,VISNE,,,0
2014,SAMSUN,YER KIRAZI,,,0
2014,SAMSUN,YONCA,,,39
2014,SAMSUN,YULAF,,,5
2014,SAMSUN,ZEYTIN,,,0
2014,SINOP,BOGURTLEN,,,5
2014,SINOP,DEFNE,,,200
2014,SINOP,ERIK,,,10
2014,SINOP,FUNDA,,,10
2014,SINOP,ISIRGAN OTU,,,5
2014,SINOP,KEKIK,,,50
2014,SINOP,KIRKKILIT OTU,,,50
2014,SINOP,KIZILCIK,,,10
2014,SINOP,KUSBURNU,,,10
2015,KONYA,MISIR(SILAJ),,,0
2015,MANISA,MISIR(SILAJ),,,409
2014,SINOP,SARIKANTARON OTU,,,5
2014,SINOP,YABANI ELMA,,,10
2014,SINOP,YABANI UZUM,,,25
2014,SIVAS,ARPA,,,2496
2014,SIVAS,ASPIR,,,49
2014,SIVAS,AYCICEGI,,,6
2014,SIVAS,BUGDAY,,,2626
2014,SIVAS,BURCAK,,,2620
2014,VAN,CEVIZ,,,265
2014,SIVAS,CAVDAR,,,107
2014,SIVAS,CAYIR,,,275
2014,SIVAS,ELMA,,,76
2014,SIVAS,FIG,,,101
2014,SIVAS,KAYISI,,,161
2014,SIVAS,KORUNGA,,,13860
2014,SIVAS,KUSBURNU,,,4
2014,SIVAS,MURDUMUK,,,198
2015,MUGLA,MISIR(SILAJ),,,14
2014,SIVAS,NOHUT,,,1207
2014,SIVAS,PATATES,,,415
2015,MUS,MISIR(SILAJ),,,267
2014,SIVAS,TRITIKALE,,,33
2014,SIVAS,YONCA,,,3498
2014,SIVAS,YULAF,,,153
2014,SIVAS,ZERDALI,,,0
2014,SANLIURFA,ADACAYI,,,10
2014,SANLIURFA,ANTEPFISTIGI,,,274
2014,SANLIURFA,ARPA,,,1053
2014,SANLIURFA,AYCICEGI,,,8
2014,SANLIURFA,BIBER,,,48
2014,SANLIURFA,BIBERIYE,,,1
2014,SANLIURFA,BUGDAY,,,15607
2014,SANLIURFA,DOMATES,,,832
2014,SANLIURFA,ENGINAR,,,0
2014,SANLIURFA,FESLEGEN,,,4
2014,SANLIURFA,GUL,,,4
2014,SANLIURFA,ISIRGAN OTU,,,2
2014,SANLIURFA,KABAK,,,87
2014,SANLIURFA,KEKIK,,,20
2014,SANLIURFA,LIMON OTU,,,32
2015,SAMSUN,MISIR(SILAJ),,,64
2015,TUNCELI,MISIR(SILAJ),,,53
2014,SANLIURFA,MERCIMEK,,,3540
2014,SANLIURFA,MISIR,,,6637
2015,VAN,MISIR(SILAJ),,,186
2014,SANLIURFA,NANE,,,12
2014,SANLIURFA,NAR,,,532
2014,SANLIURFA,NOHUT,,,236
2014,SANLIURFA,PAMUK,,,13463
2014,SANLIURFA,REZENE,,,20
2014,SANLIURFA,TARHUN,,,30
2014,SANLIURFA,UZUM,,,5
2014,SANLIURFA,ZEYTIN,,,158
2014,TEKIRDAG,BADEM,,,3
2014,TEKIRDAG,CEVIZ(FIDAN),,,0
2017,ADANA,MISIR(SILAJLIK),,,32
2014,TEKIRDAG,UZUM,,,419
2014,TEKIRDAG,ZEYTIN,,,5
2014,TOKAT,ARMUT,,,0
2014,TOKAT,ARPA,,,4
2014,TOKAT,AYCICEGI,,,86
2014,TOKAT,BAMYA,,,0
2014,TOKAT,BUGDAY,,,539
2014,TOKAT,BURCAK,,,11
2014,YALOVA,CEVIZ,,,1
2014,TOKAT,CAYIR,,,2
2014,TOKAT,DOMATES,,,83
2014,TOKAT,ELMA,,,0
2014,TOKAT,ERIK,,,0
2014,TOKAT,FASULYE(KURU),,,1
2014,TOKAT,FINDIK,,,0
2014,TOKAT,FIG,,,7
2014,TOKAT,HASHAS,,,269
2014,TOKAT,KARPUZ,,,2
2014,TOKAT,KAVUN,,,9
2014,TOKAT,KIRAZ,,,0
2014,TOKAT,KIVI,,,0
2014,TOKAT,KORUNGA,,,3
2014,TOKAT,MARUL,,,0
2014,TOKAT,MISIR,,,41
2017,AFYONKARAHISAR,MISIR(SILAJLIK),,,233
2017,AGRI,MISIR(SILAJLIK),,,996
2014,TOKAT,NOHUT,,,3
2014,TOKAT,SOGAN,,,7
2014,TOKAT,SEFTALI,,,0
2014,TOKAT,TUTUN,,,53
2014,TOKAT,UZUM,,,1
2014,TOKAT,VISNE,,,0
2017,ANKARA,MISIR(SILAJLIK),,,187
2017,BOLU,MISIR(SILAJLIK),,,39
2017,BURSA,MISIR(SILAJLIK),,,113
2014,TOKAT,YONCA,,,38
2014,TRABZON,AHUDUDU,,,1
2014,TRABZON,BEKTASI UZUMU,,,0
2014,TRABZON,BOGURTLEN,,,0
2014,TRABZON,CENNET ELMASI,,,1
2014,TRABZON,CAY,,,183
2014,TRABZON,CAYIR,,,5
2014,TRABZON,CILEK,,,0
2014,TRABZON,FINDIK,,,496
2014,TRABZON,FRENK UZUMU,,,0
2014,TRABZON,INCIR,,,0
2014,TRABZON,KIVI,,,13
2017,CANAKKALE,MISIR(SILAJLIK),,,765
2014,TRABZON,MISIR,,,1
2014,TRABZON,UZUM,,,1
2014,TRABZON,YABAN MERSINI,,,4
2014,TUNCELI,ARMUT,,,5
2014,TUNCELI,ARPA,,,1
2017,DUZCE,MISIR(SILAJLIK),,,46
2014,TUNCELI,BEZELYE,,,9
2014,TUNCELI,BUGDAY,,,109
2014,TUNCELI,BURCAK,,,109
2014,ZONGULDAK,CEVIZ,,,6
2014,TUNCELI,CAYIR,,,77
2014,TUNCELI,ELMA,,,14
2014,TUNCELI,FASULYE,,,13
2014,TUNCELI,FASULYE(KURU),,,206
2014,TUNCELI,FIG,,,202
2014,TUNCELI,KARAYEMIS,,,1
2014,TUNCELI,KORUNGA,,,134
2014,TUNCELI,KUSBURNU,,,7
2014,TUNCELI,MISIR,,,3
2017,ERZINCAN,MISIR(SILAJLIK),,,286
2017,ERZURUM,MISIR(SILAJLIK),,,1695
2014,TUNCELI,NOHUT,,,14
2014,TUNCELI,YONCA,,,978
2014,USAK,ARPA,,,46
2014,USAK,BUGDAY,,,40
2014,USAK,HASHAS,,,34
2014,USAK,KIRAZ,,,10
2017,IZMIR,MISIR(SILAJLIK),,,507
2014,USAK,TUTUN,,,61
2014,USAK,UZUM,,,10
2014,USAK,YONCA,,,1
2014,VAN,ACUR,,,1
2014,VAN,ARMUT,,,2
2014,VAN,ARPA,,,2654
2014,VAN,BAKLA,,,0
2014,VAN,BUGDAY,,,53667
2014,VAN,BURCAK,,,2292
2015,ADANA,CEVIZ,,,15
2014,VAN,CAVDAR,,,29
2014,VAN,CAYIR,,,3058
2014,VAN,DOMATES,,,262
2014,VAN,ELMA,,,335
2014,VAN,ELMA(FIDAN),,,0
2014,VAN,FASULYE,,,12
2014,VAN,FIG,,,168
2014,VAN,HIYAR,,,17
2014,VAN,KARPUZ,,,56
2014,VAN,KAVUN,,,298
2014,VAN,KAYISI,,,9
2014,VAN,KORUNGA,,,25732
2014,VAN,LAHANA,,,19
2014,VAN,MERCIMEK,,,1291
2014,VAN,MISIR,,,341
2017,KASTAMONU,MISIR(SILAJLIK),,,9
2017,KAYSERI,MISIR(SILAJLIK),,,1
2014,VAN,NOHUT,,,118
2014,VAN,PATATES,,,3
2014,VAN,PATLICAN,,,25
2014,VAN,UZUM,,,1
2014,VAN,VISNE,,,2
2014,VAN,YONCA,,,104017
2014,VAN,YULAF,,,0
2014,YALOVA,ADACAYI,,,1
2014,YALOVA,ARMUT,,,3
2014,YALOVA,BAKLA,,,4
2014,YALOVA,BAMYA,,,4
2017,KONYA,MISIR(SILAJLIK),,,567
2014,YALOVA,BEZELYE,,,5
2014,YALOVA,BIBER,,,24
2014,YALOVA,BOGURTLEN,,,0
2014,YALOVA,BROKOLI,,,6
2014,YALOVA,CENNET ELMASI,,,1
2015,ADIYAMAN,CEVIZ,,,28
2014,YALOVA,CILEK,,,8
2014,YALOVA,DEFNE,,,2
2017,MANISA,MISIR(SILAJLIK),,,2863
2014,YALOVA,DOMATES,,,71
2014,YALOVA,DUT,,,0
2014,YALOVA,EKINEZYA,,,1
2014,YALOVA,ELMA,,,3
2014,YALOVA,ERIK,,,5
2014,YALOVA,FASULYE,,,11
2014,YALOVA,FESLEGEN,,,1
2014,YALOVA,FINDIK,,,0
2014,YALOVA,HIYAR,,,18
2014,YALOVA,HUNNAP,,,1
2014,YALOVA,IHLAMUR,,,0
2014,YALOVA,ISPANAK,,,5
2014,YALOVA,INCIR,,,4
2014,YALOVA,KABAK,,,15
2017,MUS,MISIR(SILAJLIK),,,5
2014,YALOVA,KARPUZ,,,15
2014,YALOVA,KAVUN,,,11
2014,YALOVA,KAYISI,,,2
2014,YALOVA,KEKIK,,,1
2014,YALOVA,KEREVIZ,,,0
2014,YALOVA,KESTANE,,,1
2014,YALOVA,KIZILCIK,,,1
2014,YALOVA,KIRAZ,,,8
2014,YALOVA,KIVI,,,0
2014,YALOVA,KUSBURNU,,,0
2014,YALOVA,LAHANA,,,10
2014,YALOVA,LAHANA(BRUKSEL),,,2
2014,YALOVA,LAHANA(KARA),,,6
2014,YALOVA,MARUL,,,3
2017,NIGDE,MISIR(SILAJLIK),,,15
2017,SANLIURFA,MISIR(SILAJLIK),,,240
2014,YALOVA,MISIR,,,3
2014,YALOVA,MUSMULA,,,1
2017,TUNCELI,MISIR(SILAJLIK),,,4
2014,YALOVA,NANE,,,2
2014,YALOVA,NAR,,,1
2014,YALOVA,PATLICAN,,,13
2014,YALOVA,PIRASA,,,8
2017,VAN,MISIR(SILAJLIK),,,258
2014,YALOVA,SOGAN,,,2
2014,YALOVA,SEFTALI,,,2
2014,YALOVA,UZUM,,,1
2014,YALOVA,VISNE,,,2
2015,SAKARYA,MIZUNA,,,0
2014,YALOVA,ZEYTIN,,,7
2014,YOZGAT,ARPA,,,10
2014,YOZGAT,BADEM,,,92
2014,YOZGAT,KUSBURNU,,,6
2014,ZONGULDAK,ARMUT,,,1
2014,ZONGULDAK,AYVA,,,0
2014,ZONGULDAK,BAKLA,,,1
2008,CANAKKALE,MIZUNA,,,4
2008,ISTANBUL,MIZUNA,,,0
2014,ZONGULDAK,BEZELYE,,,1
2014,ZONGULDAK,BIBER,,,2
2014,ZONGULDAK,BOGURTLEN,,,0
2014,ZONGULDAK,BROKOLI,,,0
2014,ZONGULDAK,CENNET ELMASI,,,0
2015,AFYONKARAHISAR,CEVIZ,,,0
2014,ZONGULDAK,CILEK,,,1
2014,IZMIR,MURVER(DOGADAN TOPLAMA ),,,1
2014,ZONGULDAK,DOMATES,,,2
2014,ZONGULDAK,DUT,,,0
2014,ZONGULDAK,ELMA,,,2
2014,ZONGULDAK,ENGINAR,,,1
2014,ZONGULDAK,ERIK,,,1
2014,ZONGULDAK,FASULYE,,,4
2014,ZONGULDAK,FESLEGEN,,,0
2014,ZONGULDAK,FINDIK,,,2657
2014,ZONGULDAK,HAVUC,,,1
2014,ZONGULDAK,HIYAR,,,1
2014,ZONGULDAK,HODAN,,,1
2014,ZONGULDAK,HURMA,,,0
2014,ZONGULDAK,IHLAMUR,,,0
2014,ZONGULDAK,ISIRGAN OTU,,,0
2014,ZONGULDAK,ISPANAK,,,4
2014,ZONGULDAK,INCIR,,,1
2014,ZONGULDAK,KABAK,,,1
2014,ZONGULDAK,KARAYEMIS,,,0
2015,IZMIR,MURVER(DOGADAN TOPLAMA ),,,1
2014,ZONGULDAK,KARPUZ,,,4
2014,ZONGULDAK,KAVUN,,,0
2014,ZONGULDAK,KAZAYAGI,,,0
2014,ZONGULDAK,KEREVIZ,,,5
2014,ZONGULDAK,KESTANE,,,1
2014,ZONGULDAK,KESTANE(DOGADAN TOPLAMA),,,1
2014,ZONGULDAK,KIZILCIK,,,0
2014,ZONGULDAK,KIRAZ,,,1
2014,ZONGULDAK,KISNIS,,,2
2014,ZONGULDAK,KIVI,,,2
2014,ZONGULDAK,KUZU KULAGI,,,1
2014,ZONGULDAK,LAHANA,,,2
2014,ZONGULDAK,LAHANA(KARA),,,0
2014,ZONGULDAK,MANDARIN,,,0
2014,ZONGULDAK,MARUL,,,6
2017,ADANA,NADASTA OLAN,,,0
2014,ZONGULDAK,MISIR,,,6
2014,ZONGULDAK,MUSMULA,,,0
2014,ZONGULDAK,NANE,,,1
2014,ZONGULDAK,NAR,,,0
2014,ZONGULDAK,PANCAR,,,0
2017,ADIYAMAN,NADASTA OLAN,,,0
2014,ZONGULDAK,PATATES,,,2
2014,ZONGULDAK,PATLICAN,,,2
2014,ZONGULDAK,PAZI,,,1
2014,ZONGULDAK,PEPINO,,,0
2014,ZONGULDAK,PIRASA,,,4
2014,ZONGULDAK,REZENE,,,1
2014,ZONGULDAK,ROKA,,,5
2017,AFYONKARAHISAR,NADASTA OLAN,,,0
2017,AGRI,NADASTA OLAN,,,0
2014,ZONGULDAK,SOGAN,,,3
2014,ZONGULDAK,SALGAM,,,1
2014,ZONGULDAK,SEFTALI,,,0
2014,ZONGULDAK,TERE,,,3
2014,ZONGULDAK,TURP,,,1
2014,ZONGULDAK,UZUM,,,1
2014,ZONGULDAK,VISNE,,,0
2014,ZONGULDAK,YER ELMASI,,,1
2015,ADANA,ARPA,,,25
2015,ADANA,AYCICEGI,,,488
2015,ADANA,BADEM,,,32
2015,ADANA,BIBER,,,38
2015,ADANA,BUGDAY,,,314
2015,AMASYA,CEVIZ,,,484
2015,ADANA,DOMATES,,,148
2015,ADANA,ELMA,,,4
2015,ADANA,ERIK,,,19
2015,ADANA,GREYFURT,,,248
2015,ADANA,ITALYAN CIMI,,,3
2015,ADANA,KAYISI,,,140
2015,ADANA,KECIBOYNUZU,,,1
2015,ADANA,KIRAZ,,,8
2015,ADANA,LIMON,,,754
2015,ADANA,MANDARIN,,,1100
2015,ADANA,MISIR,,,184
2017,ANKARA,NADASTA OLAN,,,0
2017,ANTALYA,NADASTA OLAN,,,0
2015,ADANA,NAR,,,6386
2015,ADANA,PORTAKAL,,,521
2015,ADANA,SOGAN,,,1
2015,ADANA,SUSAM,,,1
2015,ADANA,SEFTALI,,,1
2015,ADANA,UZUM,,,0
2015,ADANA,YULAF,,,2
2015,ADANA,ZEYTIN,,,286
2015,ADIYAMAN,ANTEPFISTIGI,,,38
2015,ADIYAMAN,ARPA,,,211
2015,ADIYAMAN,BADEM,,,127
2015,ADIYAMAN,BUGDAY,,,249
2015,ANKARA,CEVIZ,,,116
2015,ADIYAMAN,DUT,,,90
2015,ADIYAMAN,HIYAR,,,0
2015,ADIYAMAN,KAYISI,,,0
2015,ADIYAMAN,KIRAZ,,,0
2015,ADIYAMAN,MISIR,,,480
2015,ADIYAMAN,NAR,,,1405
2015,ADIYAMAN,NOHUT,,,98
2015,ADIYAMAN,SUSAM,,,0
2015,ADIYAMAN,UZUM,,,318
2017,ARDAHAN,NADASTA OLAN,,,0
2015,ADIYAMAN,ZEYTIN,,,325
2015,AFYONKARAHISAR,ANASON,,,10
2015,AFYONKARAHISAR,ARMUT,,,71
2015,AFYONKARAHISAR,ARPA,,,936
2015,AFYONKARAHISAR,ASPIR,,,1
2015,AFYONKARAHISAR,AYCICEGI,,,12
2015,AFYONKARAHISAR,AYVA,,,18
2015,AFYONKARAHISAR,BADEM,,,2
2017,AYDIN,NADASTA OLAN,,,0
2015,AFYONKARAHISAR,BAMYA,,,0
2015,AFYONKARAHISAR,BIBER,,,35
2015,AFYONKARAHISAR,BROKOLI,,,1
2015,AFYONKARAHISAR,BUGDAY,,,362
2015,ANTALYA,CEVIZ,,,1
2015,AFYONKARAHISAR,CAVDAR,,,34
2015,AFYONKARAHISAR,CAYIR,,,8
2015,AFYONKARAHISAR,CILEK,,,2
2017,BATMAN,NADASTA OLAN,,,0
2015,AFYONKARAHISAR,DOMATES,,,99
2015,AFYONKARAHISAR,ELMA,,,1662
2015,AFYONKARAHISAR,ERIK,,,469
2015,AFYONKARAHISAR,FASULYE,,,6
2015,AFYONKARAHISAR,FIG,,,123
2015,AFYONKARAHISAR,FIG (MACAR),,,172
2015,AFYONKARAHISAR,GUL,,,448
2015,AFYONKARAHISAR,HASHAS,,,20
2015,AFYONKARAHISAR,HAVUC,,,52
2015,AFYONKARAHISAR,HIYAR,,,2
2015,AFYONKARAHISAR,ISPANAK,,,1
2015,AFYONKARAHISAR,KABAK,,,21
2017,BAYBURT,NADASTA OLAN,,,0
2015,AFYONKARAHISAR,KARPUZ,,,59
2015,AFYONKARAHISAR,KAVAK,,,0
2015,AFYONKARAHISAR,KAVUN,,,20
2015,AFYONKARAHISAR,KAYISI,,,55
2015,AFYONKARAHISAR,KEKIK,,,11
2015,AFYONKARAHISAR,KEREVIZ,,,1
2015,AFYONKARAHISAR,KETEN,,,10
2015,AFYONKARAHISAR,KIMYON,,,238
2015,AFYONKARAHISAR,KIRAZ,,,832
2015,AFYONKARAHISAR,KUSBURNU,,,0
2015,AFYONKARAHISAR,KUZU KULAGI,,,0
2015,AFYONKARAHISAR,LAHANA,,,3
2015,AFYONKARAHISAR,MARUL,,,0
2017,BITLIS,NADASTA OLAN,,,50
2015,AFYONKARAHISAR,MISIR,,,1
2017,BOLU,NADASTA OLAN,,,0
2015,AFYONKARAHISAR,MUSMULA,,,1
2017,BURDUR,NADASTA OLAN,,,0
2015,AFYONKARAHISAR,NANE,,,0
2015,AFYONKARAHISAR,NOHUT,,,0
2017,BURSA,NADASTA OLAN,,,0
2015,AFYONKARAHISAR,PANCAR (YEMLIK),,,155
2017,CANAKKALE,NADASTA OLAN,,,0
2015,AFYONKARAHISAR,PATATES,,,3
2015,AFYONKARAHISAR,PATLICAN,,,3
2015,AFYONKARAHISAR,PAZI,,,0
2015,AFYONKARAHISAR,PIRASA,,,2
2015,AFYONKARAHISAR,ROKA,,,0
2015,AFYONKARAHISAR,SOGAN,,,1
2015,AFYONKARAHISAR,SEFTALI,,,1
2015,AFYONKARAHISAR,TRITIKALE,,,137
2015,AFYONKARAHISAR,TURP,,,1
2015,AFYONKARAHISAR,UZUM,,,5
2015,AFYONKARAHISAR,VISNE,,,1064
2015,AFYONKARAHISAR,YER ELMASI,,,0
2015,AFYONKARAHISAR,YONCA,,,208
2015,AFYONKARAHISAR,YULAF,,,84
2015,AGRI,ARPA,,,6749
2015,AGRI,ASPIR,,,702
2015,AGRI,AYCICEGI,,,1253
2015,AGRI,BUGDAY,,,30883
2015,AGRI,CAYIR,,,6797
2017,DENIZLI,NADASTA OLAN,,,0
2015,AGRI,DOMATES,,,13
